R,G,B,stdR,stdG,stdB,acc1,acc2,acc3,acc4,acc5,credit,watchthisinstagood,instagood,2instagood,instagood10k,yay,nay,suggested,like,photos,love,empty,soir,bdteam
99.6964160156,111.462790527,126.05845459,59.7927704272,61.1487946339,63.7611150586,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61.189387207,113.019909668,177.117319336,45.4026276532,66.0098615945,95.5730784584,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.419924316,133.815100098,128.400578613,63.3443010274,63.072463627,67.1519991832,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.225390625,95.9209326172,195.452026367,25.4978005302,53.5616144391,91.9623062977,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135.572602539,144.347773437,151.503991699,71.4386446784,74.4106006637,79.751465312,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.1240966797,102.80512207,133.95782959,43.1224835137,53.7813160602,81.2457224023,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
145.827192383,148.634274902,159.260727539,63.3214262574,62.9878111468,59.8694993531,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.285002441,169.273146973,133.07708252,71.6983032651,60.7454727818,77.7247560518,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.120881348,118.383793945,104.508891602,86.1957621839,84.9796429958,77.1053115003,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.942844238,180.495280762,182.204951172,66.8108720519,68.2554308107,72.8345345676,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.224001465,157.993911133,141.014938965,82.7416379992,78.9631730448,65.6355606382,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70.9779150391,57.1535522461,53.2884448242,37.393131322,41.8206389025,48.0161332066,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.4490893555,86.57203125,114.171894531,53.1968654165,48.6868217617,57.6969913908,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193.976967773,189.465419922,194.06739502,49.8488980177,54.4070303516,52.4817585162,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.7018017578,102.280568848,107.379978027,68.5054377666,66.587995956,73.5493807598,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.5334326172,71.8056518555,79.9469946289,51.9267988321,58.9818877769,66.3274182493,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.849125977,211.262949219,216.791054688,46.3396624095,45.1269028587,47.7565056009,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.552189941,126.264760742,116.019887695,78.4012954969,78.9933514582,82.4703913487,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.673579102,159.674206543,159.643215332,53.7419425482,59.608180474,61.4001253077,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
166.225563965,175.171013184,179.14814209,77.734991061,72.4677892488,70.8761328359,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.2413061523,71.9241381836,80.9734008789,54.6065200108,56.8588165022,62.5849053209,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0486987305,70.0222265625,100.097346191,40.4711643104,53.7127523023,66.556547627,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0877856445,111.452041016,151.44166748,77.4284984631,64.3673346448,48.0726305019,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78.0151342773,77.7030981445,94.5372021484,59.4171613299,59.0318982906,60.6780026665,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137.924855957,129.508266602,130.919594727,62.5333448187,61.4807863472,68.2760493216,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.102783203,162.065695801,172.139521484,83.1055983412,68.962965732,67.759049835,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.7465966797,146.995336914,201.424333496,43.3256276399,53.6339719488,62.30632478,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0477734375,101.605461426,67.2110449219,61.8246597851,70.4581995009,51.4521758765,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.91751709,118.885512695,150.664475098,65.8048595977,59.8313114364,71.9967404366,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.324663086,141.223261719,142.443623047,69.4143768397,68.1451477368,71.7396013082,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.156584473,101.108510742,153.663076172,40.0687665165,58.228312401,94.2869778252,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.6442895508,113.760959473,151.673273926,56.5628487632,66.4027519723,72.901329972,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9354370117,112.456584473,131.720039063,58.9879757103,63.7326715485,67.8425043846,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.393288574,120.287629395,139.849604492,66.9455928477,61.4356739802,57.9789520869,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.4683032227,45.2071801758,48.8238916016,40.6507396367,41.0109761497,42.346558734,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.053442383,106.129143066,110.546210938,59.1974489672,67.9998511408,76.91870276,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52.4890576172,54.6119238281,60.6990063477,26.6058141773,31.0444657692,52.8168355375,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.931699219,133.619831543,130.482773438,54.2641765125,48.2021577169,53.1375876275,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.651699219,135.822507324,122.029072266,48.0757472706,42.6634988434,42.5886920318,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.821362305,115.668632813,143.015578613,56.6693700568,57.342211368,76.2038107988,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163.81690918,159.301572266,179.260791016,69.7639575194,70.1807512302,64.7415030151,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.269172363,136.403024902,133.746430664,52.4482393637,63.7435410724,62.7519072595,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.436550293,64.5462060547,98.1599780273,52.4171394798,45.8270923294,57.6458578058,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135.718222656,116.512653809,105.411618652,71.2771614276,68.2659912945,69.8568858332,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.4935058594,135.742612305,182.850197754,45.0254938832,54.404059778,66.5649696447,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.754819336,113.371647949,121.182333984,58.8802279536,56.4578664056,58.97892298,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128.780019531,127.144921875,119.218127441,64.9048212574,67.7582828596,75.3610403481,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.604284668,90.7147802734,91.7150244141,71.0760412952,59.731850402,55.2969550883,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88.6590063477,100.249401855,122.970756836,62.2766469243,62.4646464728,71.3995776718,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98.0804345703,117.429846191,173.121052246,42.7639175194,44.7576626899,60.1586507002,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79.666796875,82.6409033203,136.476220703,56.5692446436,64.1307336676,65.3606189068,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.182363281,132.867019043,136.740700684,68.1182678402,68.0207177707,70.5238103056,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.895930176,121.682355957,142.419016113,89.7631481492,81.6610228299,59.9049365255,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.2893261719,88.2971899414,95.3148071289,52.3001401481,51.4198307566,58.5643502116,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.134465332,161.58567627,154.01657959,75.7331169797,77.1108696879,85.9384822729,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46.4283105469,52.7436279297,146.392995605,26.4816013901,39.6123443281,81.291128234,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.32699707,108.299853516,109.001350098,89.4009106435,81.4543031157,75.913137171,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.2397094727,61.9956420898,49.2296948242,40.8633052939,38.1020654385,32.0982594287,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56.7186523438,101.699257813,132.498015137,65.2877809737,76.1027509335,83.7435212977,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
165.828623047,165.523737793,82.1178369141,35.6015574605,37.4863767962,55.6214197953,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.557087402,124.722854004,151.052431641,77.9853993547,79.8191949103,76.9790987888,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.1574291992,66.1034912109,71.7032202148,80.7416354071,82.9508356514,86.8922022671,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180.738217773,165.050395508,92.0605566406,72.2154008266,64.7790710887,73.8546938296,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.032687988,161.622668457,189.613693848,84.4467803662,57.2821813235,68.309648796,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.1628564453,65.3215527344,102.262165527,27.2686220818,48.3491332787,71.6021119025,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135.298041992,114.905949707,102.209389648,45.8453223153,42.1674345193,41.9419586946,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69.2121533203,57.3514916992,51.0593261719,37.6743617718,35.9143107381,35.8546733156,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86.699621582,63.8322119141,130.216677246,41.3462767304,47.1429951705,64.1181757432,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0827807617,94.1385498047,104.077336426,69.8138573851,73.7311686978,80.0948361712,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.7568652344,74.0994897461,67.9127319336,44.279270165,43.5229014533,43.7128893834,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.5268847656,74.0742700195,73.2774487305,60.4131091704,48.3428174813,37.5592590666,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
74.2204345703,70.9174902344,66.0849487305,41.3075023855,40.2095616295,39.4709885057,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108.694904785,73.6212817383,55.1252416992,30.1652103821,39.7153343304,53.6925075023,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72.5701822292,61.103246268,55.5336801305,51.163097976,54.7834416848,63.1120441169,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.6466943359,100.948911133,103.846071777,66.3912628993,65.5347309391,69.5597961763,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57.8211791992,59.6724291992,61.5590356445,22.5989266886,23.6090584568,26.2780824702,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125.032536621,109.74284668,92.8482763672,79.7929268192,70.2882267831,51.6295126798,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.2053173828,47.2161083984,25.8831079102,23.6655200432,26.1844173546,37.70513568,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50.9799023437,49.3057250977,57.0423071289,20.7240481864,19.9536013656,21.8612294748,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122.562995605,123.077619629,126.65854248,73.5481084339,67.19167849,65.8833323198,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.144909668,105.177897949,107.983103027,83.2925784668,80.0250868275,83.2404896157,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.9345898438,58.5603393555,130.796196289,25.2528688776,38.1037112281,80.7447179374,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.870754395,176.921481934,217.747617187,77.7303433764,69.3638257784,51.8349795662,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125.402775879,132.327758789,152.608779297,84.8971083976,80.3052934264,72.3436988261,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76.44421875,60.0477563477,53.2407080078,39.1808454001,49.2992584318,75.3525813927,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137.621948242,136.069160156,121.850454102,63.065281171,76.0058554043,83.3300405525,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121.485241699,107.502529297,97.6636791992,75.1449159656,75.1084203864,76.5498700752,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.431430664,181.648669434,181.807817383,69.2417293995,59.2374700123,53.1715971142,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.9541088867,128.718503418,152.19427002,77.5921881196,78.7642732316,76.4445152831,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91.9672387695,101.383884277,116.709257812,45.6876961504,55.2568321881,68.6520742944,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.676130371,170.898874512,183.773122559,61.7045559119,52.8418418925,50.5566754773,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.236193848,164.223081055,181.986137695,75.4997320661,71.5489211017,71.3338187297,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.9256591797,91.6944116211,96.282277832,83.3978228508,65.0468655193,64.2838543878,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
109.465358887,103.686240234,155.848149414,62.9078151677,65.3699264368,73.0279402464,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96.0115820313,100.023479004,105.062587891,64.4699190063,61.3321529968,59.9049578772,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118.151835937,131.498034668,165.395351562,98.5665216342,90.5429237492,82.4589717516,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.4818212891,56.1893920898,90.1461694336,48.5007112907,53.2449191776,58.4211371997,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.2171557617,75.147097168,103.393271484,54.9004757752,52.2207239455,63.8847148208,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65.2955761719,104.078413086,131.21052002,41.1237565466,46.9162789477,55.7248252802,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.2549487305,77.6866723633,98.0178466797,57.9735875986,57.9675203467,62.507437322,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.572800293,67.0824584961,50.4062573242,56.8888486567,53.4324275728,55.8413638918,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.9851074219,91.6486694336,99.0255981445,60.1758087757,59.1568691523,56.8708846941,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131.843005371,139.422341309,144.677900391,73.3528715411,73.1386478943,78.5276399817,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152.122473145,157.593503418,157.529926758,82.4413236701,71.0290213044,60.8397620266,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
160.145148926,162.576367188,127.949863281,69.6835770943,59.6526392232,66.441177954,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164.297053223,130.618669434,76.9557885742,43.7524071225,42.5917463829,66.5313812303,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.1551953125,87.5637280273,93.8916577148,50.1789396825,58.9337337764,59.3482606133,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.26484375,75.0509057617,68.5479125977,76.4123494458,65.6306415277,67.3923448097,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80.2765527344,86.5221875,104.077744141,66.9718487751,69.8270025775,71.4169024521,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.1106982422,79.9109179687,80.6550805664,75.1568532772,71.6636573454,71.8527047813,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.164423828,187.365458984,198.709267578,64.6578820779,55.4130361422,53.795649638,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.036757812,117.88027832,87.5069897461,69.8081816343,67.2752385532,76.4351303737,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.860981445,130.525214844,130.410883789,86.7889375028,79.3398124759,75.6449340831,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0814160156,46.6442724609,61.9951513672,46.3347623549,40.8544490447,39.4775632966,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.6751953125,59.5633129883,67.0833154297,33.6780758496,37.2239734509,45.6129440615,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72.3622338867,84.2577416992,91.2579492187,55.0861450277,56.0455688566,57.2216835616,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146.018835714,158.64152705,169.843316171,62.7951169973,66.2147022985,67.249744696,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108.45576416,117.133591309,123.723740234,71.2351181774,69.0140614744,74.1221989674,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.6542285156,62.6204541016,99.659675293,42.8070614439,52.2453903524,63.8338921575,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.779855957,125.785791016,90.3626123047,60.6374634094,59.3171887822,78.8207263104,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.599626465,125.279289551,149.12479248,63.2360937757,60.9431359396,71.050933505,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151.79246582,153.626828613,153.032658691,79.1914415818,79.061128715,87.8625376249,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.7175488281,77.2968505859,108.469345703,38.9120263238,54.2728769345,74.7027436899,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120.547380371,127.669067383,138.577199707,87.6501603624,81.2286554609,75.2473291169,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.6984228516,87.0619213867,126.550769043,34.2815071414,52.3812292706,81.0490462985,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.3458300781,112.433024902,120.080268555,89.7546513429,85.5158651369,91.6815461562,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.043605957,126.453713379,134.048168945,90.9026487953,84.9613064856,80.3260466084,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.326533203,127.70138916,115.045297852,86.4320875536,78.0759146051,85.4570724076,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.8951879883,86.3132299805,87.6801342773,52.047302594,48.638701875,46.7729690387,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.06003418,161.555710449,159.388256836,63.5719766888,55.295257834,50.3466912043,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0596313477,63.3585351562,68.9188085938,47.2183157994,51.6935116139,57.8633071911,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.623422852,183.870002441,185.099921875,70.9925805997,67.3391987844,65.1404926314,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.9156616211,91.4696801758,84.7584082031,51.2001203424,55.5545133518,54.6729940369,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.4203222656,68.6272290039,92.5028881836,58.3446211194,51.1602534445,66.6554804402,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114.578662109,119.650805664,153.292780762,57.0442972128,56.831337437,70.7024567277,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96.3128344727,113.640141602,134.09793457,56.330439605,54.7058243762,63.2194953586,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50.244909668,53.2048828125,60.3843188477,31.5892734869,34.5836293996,45.9418723653,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73.5551757812,78.0466723633,92.881105957,39.2420434756,40.9304387029,47.355739225,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164.773227539,133.647749023,135.394145508,57.2527305574,52.7337130172,60.6698266209,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.2633056641,75.1335717773,85.205871582,51.9963387591,57.2043898205,69.3527663711,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.6358081055,97.7959179688,89.9551049805,65.7340773816,60.8777009951,62.0653280021,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.852736816,151.632189941,160.858430176,75.3930531058,78.6389857173,74.0632241821,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.8966088867,69.709753418,59.8868359375,45.6524379315,42.9187659002,40.5811851651,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.084143066,116.039995117,107.610004883,68.9916181965,57.2312008743,56.1472770247,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.8765771484,90.8682958984,89.3981420898,67.5428101093,64.2268511673,64.8172193539,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.735949707,65.017421875,60.8408276367,53.9953886341,53.3871573372,59.0845291143,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89.2834472656,100.753256836,75.7613867188,59.8904448979,59.4029511646,45.072763841,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.8169238281,83.9889770508,86.9531347656,46.3222909344,50.5352697562,44.8574309046,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.5102514648,67.9661035156,64.3801977539,44.1666444041,42.0179370581,45.236442666,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0300561523,50.9496948242,49.2052783203,46.8628834595,49.0836693596,52.9262595935,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.000983887,103.333569336,89.5897314453,72.5204450665,62.9677689987,58.9329590064,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.552963867,100.039855957,99.7056933594,56.5574132511,54.8776454719,60.2695954082,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.813110352,121.161606445,159.367722168,50.5021479953,58.5526026068,59.4086978194,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86.0662768555,101.352919922,106.607910156,67.813485264,67.6425545699,70.4946465092,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.6880395508,38.4904223633,139.285610352,41.4715090985,55.468258722,69.9614467909,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.097141113,113.425605469,80.1085595703,65.8373449189,66.0214904393,82.7392699625,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.951398926,151.353041992,145.678583984,80.4268549844,61.2625511297,64.2196973573,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.1729003906,99.4853491211,89.2680395508,71.3497937581,63.4693648819,69.8331675639,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
